offset,kind,text,before_hex,after_hex
90345,partial_path,ITALY_S3_FLIP\I2A_SHRUB'8,42b23f00006c00048c945e0018175f376c030005,4954414c595f53335f464c49505c4932415f534852554227380105c5
90397,partial_path,M1\WA,3900006c0003ec2c5f001cf2317c03dc2dac0901,4d315c57411d312708010669843ebb45213c00006c0003b4af5e0008
90432,partial_path,2\NEU PINEROW' ,45213c00006c0003b4af5e0008cd380c01bc1b0a,325c4e45552050494e45524f5727200105869924451e3600006c0003
90982,partial_path,LANDCRUISER\COMPLETE,1b03006c000348135f00203c31cc04274c190002,4c414e44435255495345525c434f4d504c45544588380669353a2948
91107,partial_path,M\DRUM*P,0f5cf2060f000044215f00900c335c04296c1a03,4d5c4452554d2a500405596cbe45803200006c0003bcfb5d00f0fe20
91268,partial_path,MISC\ANIMALS\BURDYWHITE_000,1d487f0200006c0003b8825d004ce0311c010009,4d4953435c414e494d414c535c425552445957484954455f30303080
91365,partial_path,S2\F_RET#,3900006c000320045f00107e332c019c3ecc7605,53325c465f524554238322414c4c273001057c94fd489fc000006c00
91404,partial_path,SCENE\RACETEST%,94fd489fc000006c0003f0f55f00b47f2d2c010b,5343454e455c524143455445535425ad24572214200a2e584d4c00dc
91645,partial_path,M\CTYR(,0400006c0003b0555d0034e5311c01dc22bc6203,4d5c4354595228042207696988a8043f793f00006c000364f65f0080
91987,partial_path,1\PAVEMEN),69150f033fd92800006e007496378c072bec1306,315c504156454d454e29ec1c056f1248478e2100006c000238596000
92159,partial_path,W\MUD TRAN (L8,47ef3b00006c00034c8e5d00dcbc383c03cc2308,575c4d5544205452414e20284c380569db703e084000006c0003b49c
92198,partial_path,2\HEDG*,084000006c0003b49c60004c6425bc3f375c0f03,325c484544472aac11057d51d547890a00006c000344bb5e0050062d
92481,partial_path,"T\SM""",03302c5d0004272d2c026c3e9e21415422684301,545c534d22b4452abc2505d0bd9d48f61e00006c0003500c6000381b
92582,partial_path,"_M\GRASS_""?""_LF(",82bb271c0c04c48c5f00a8f45d24dc4b371c0c06,5f4d5c47524153535f223f225f4c4628b01103f2c6733eea3e5c7b4e
92716,partial_path,CUPS\TROPHYROO*,2e00006c000334be5c001059314c0de4509cdd0b,435550535c54524f504859524f4f2a001f023708d547ba4cde6c0003
93020,partial_path,3\TOP(,40d10c00006c000308645e00e03d384c019c3502,335c544f5028940d02bd252748375ca96c000374005f00b89f31fc11
93051,partial_path,SKY\CLOUD3,2748375ca96c000374005f00b89f31fc118c9807,534b595c434c4f554433ba005333d8a00669460f3b42b53f00006c00
93194,partial_path,GO\GO',762348420900006c0003f0c75f002c22369c0402,474f5c474f278817053f5a6740563d00006c0003e47b600004c938ec
93261,partial_path,_M\LOOPC}ECT*x,4646f65c196c0003383f60003490382c01bc4704,5f4d5c4c4f4f50437d4543542a781606697e1dc73dba0d00006c0003
93334,partial_path,2\NOIS*,39fa85439c1f00006c006e4768d6384c028c6303,325c4e4f49532ae8240369ab002840215c1a6c000398425e00446038
93394,partial_path,-M\VP,c33e393400006c0003a06d5f00ac52333c032abf,2d4d5c565019014147453028081c0369236e4546c04c116c0003a487
94078,partial_path,PSM\COMMONT,91e23d4c0000006c00038c345e0070672d6c0608,50534d5c434f4d4d4f4e5411000069100000da100000000e45585455
94102,full_path,EXTURES\RMLGS1-TGA.GXI,434f4d4d4f4e5411000069100000da100000000e,455854555245535c524d4c4753312d5447412e47584900691ff5fb47
94149,partial_path,\TNG\DATAPSM\FRONTEND\NEW\TITLESCREEN\BG_,478b3700006c0001106d5d006000001b03000000,5c544e475c4441544150534d5c46524f4e54454e445c4e45575c5449
94223,partial_path,COURSE\ITALY_S1,41542700006c000564dc5d00943b5e002f3c010c,434f555253455c4954414c595f533180010749414e20434855524348
94278,partial_path,FRANCE2\NEU PINEROW',3e433c00006c0004448d6000785a5f372c010001,4652414e4345325c4e45552050494e45524f57271c01051113c43e92
94322,partial_path,_M\VILLAGE02',13c43e923800006c0003e85e5f0044653e1c0109,5f4d5c56494c4c41474530322718010669abb01c48fb0d00006c0003
94360,partial_path,HUD\PACENOTES_015,b01c48fb0d00006c0003f4105d00b44b311c010e,4855445c504143454e4f5445535f303135bc22051583e240ea280000
94401,partial_path,M1\ROOF(,83e240ea2800006c000388905f00488c3e5c0404,4d315c524f4f4628f801066957b02848c10100006c000388ba5d0068
94434,partial_path,PARTICLES\DEFAULT4,b02848c10100006c000388ba5d00681d31fc010f,5041525449434c45535c44454641554c5434801005253ddc3d137c00
94525,partial_path,SPAIN_S2\ROCK FACES(0,006c000664135d0070f05e00012e9c08dc3a0001,535041494e5f53325c524f434b204641434553283006086969694f3c
94611,partial_path,TURKEY_W\SANDTRACK_BLEND_IN'@,9a3d00006c0003b0c95d0054d1331c018c4d0009,5455524b45595f575c53414e44545241434b5f424c454e445f494e27
94666,partial_path,W_FLIP\MRTRUCK SIDE'4,b81d00006c000360d75d00c4df383c01ac1c0001,575f464c49505c4d52545255434b2053494445273401076969cfb5e2
94818,partial_path,FONTS\ARIALn{IC,9fd2475e0a00006c0003d4de5c00e44c316c0408,464f4e54535c415249414c6e7b4943ac01035f31385f3030bc50056a
94936,partial_path,M\CANYON_ThH((,9f3900006c00036c2b5e00e81f334c0c2afc0807,4d5c43414e594f4e5f54684828280106699642f745810d00006c0003
94976,partial_path,2\WC(p,45810d00006c0003fc1e5e00b4f3384c02ac2d01,325c5743287011055cf17941f43f00006c000370055e00b83e382c02
95049,partial_path,3\MASTERLOGO) ,00006c000414e85e0004fd5d32ec098c1b9c0909,335c4d41535445524c4f474f2920010580641848631e00006c000368
95163,partial_path,MISC\AIRSHIPP`,313627360264c0281c0c6260fc6fac5a2b1c0c09,4d4953435c41495253484950506005c1f9d6479d0500006c00035844
95515,partial_path,3\WHITEy,a70a00006c0003fc9e5c00f882316c092a2c1304,335c574849544579e35429ac03056af6fc41d73e00006c0003eccb5d
95628,partial_path,_W1\DRUM(h,42560f00006c000368695e00e414383c019c8805,5f57315c4452554d28681304694708e63dd42a4c2d042a0000405d60
95695,partial_path,1\WALL4NE(,43213e00006c000338445d00c053381c028c0706,315c57414c4c344e4528bc06054bca6135040057006c000410815e00
95730,partial_path,FMV\CHT,6135040057006c000410815e003cdc5c240c2303,464d565c4348547f0331312e50535358860669559f03488d3400006e
95739,fragment,11.PSSX,10815e003cdc5c240c2303464d565c4348547f03,31312e50535358860669559f03488d3400006e009817ac4a2fcc0298
95874,partial_path,3\HUT_0)l,3a00006c000360505e00b893313c01dc58ac8004,335c4855545f30296c1305375a61408d1d00006c000338a15e000864
96042,partial_path,BUTTONS\TILED,de0200006c000398da5e007c8731bc152bec060a,425554544f4e535c54494c4544b0010c2e505342006969f094a24698
96294,partial_path,M2\BALCON*,41643e00006c0003004c5d005463383c02ac5906,4d325c42414c434f4e2a881e06699e0e4643d32800006c0003647e60
96424,partial_path,"CUPS\BLACKWOO(`2\,",47c25c4d6c000388d55e006c3a313c022b1c0c0a,435550535c424c41434b574f4f2860325c2c054812ca4859c401006c
96464,partial_path,SCENE\ICONT#,12ca4859c401006c000388fa5c0088fc2d5c0208,5343454e455c49434f4e5423ac41045953312e43464c7cbc05796c69
96479,fragment,YS1.CFL|,fc2d5c02085343454e455c49434f4e5423ac4104,5953312e43464c7cbc05796c6940803e00006c0003c8705d0068c22d
96613,fragment,S1.BSP,13008d005d4d29a6330c018c68ac3b7c80a4010d,53312e42535000692ef61c48740d00006c0003d02f5f0068d1311c0e
96885,partial_path,_M\LIGHT BROWN GRAVEL WITH #q; *,1c446c0003ece95c006c9e31fc06dc58bc960009,5f4d5c4c494748542042524f574e2047524156454c20574954482023
96989,partial_path,S2\MUD TO RO)t,22fc486c0003181f5d0080f1cc32310c1dcc1409,53325c4d554420544f20524f2974070769693d8a0048523b00006c00
97076,fragment,S2.XML,90fa2dfc04ac780652414345544553545c9c4f0c,53322e584d4c00f619884371f700006c000378a55d00d00f312c02cc
98201,partial_path,1\TRED(,8baa468f5c976c0003a87c5e001ca52001ec0703,315c5452454428f4220299e601436e5ce66c0003d4345d00f418382c
98398,partial_path,ARIAL10\ARIAL,36d247a41300006d00005e2ce4e0318c04bcc40a,415249414c31305c415249414c110000da1000001f10000000023130
98424,fragment,10_000.GXI,305c415249414c110000da1000001f1000000002,31305f3030302e4758490069bfb4d047091300006c000012fcae5f00
98460,partial_path,\TNG\DATAPSM\FONTS\ARIAL,091300006c000012fcae5f001c895e0003000000,5c544e475c4441544150534d5c464f4e54535c415249414cb400045f
98521,partial_path,RONTEND\NEW\TITLESCREEN\BG_,488b3300006c0004084f5f0020cf5d310c010009,524f4e54454e445c4e45575c5449544c4553435245454e5c42475f98
98608,partial_path,COURSE\ITALY_S1\MRTRUCK SIDE-TGA,b0419d1d00006c0003488c5e00107d317c02000e,434f555253455c4954414c595f53315c4d52545255434b2053494445
98666,partial_path,MISC\CLOTHBALLGXM\NOSHELLAC3,21486c9200006c000378c55f0030b5316c02000a,4d4953435c434c4f544842414c4c47584d5c4e4f5348454c4c414333
98718,partial_path,"SPAIN_W\CTYR*,",69d7449d0400006c0003e0275f00e42b384c0209,535041494e5f575c435459522a2c0205710d4246081000006c0006fc
98762,partial_path,TURKEY_M\BRICWINDOW'T,6c0006fc5a6000d8285e00012eed0643bc1a0001,5455524b45595f4d5c4252494357494e444f5727540305ba0cd147e6
98842,partial_path,2\I2A_DIRTBLEND1R'@,3f00006c0003c4076000b076310c01cc11cc2c0e,325c4932415f44495254424c454e443152274002086969694115da44
98924,partial_path,XTURES\JHELMET32(,0500006c000358795e00c4f5338e054d4d64530d,5854555245535c4a48454c4d4554333228180106694d45f547f12f00
98970,partial_path,EST\BACKDROP_034,2f00006c00032cf65e00a4cf31cd07462b3c0a0d,4553545c4241434b44524f505f303334943e0539c8c2484f4c02006c
99010,partial_path,SCENE\ICONT,c8c2484f4c02006c0003ac215e0024f72d3c0208,5343454e455c49434f4e54a0510f4d312e43464c00696969f36a4042
99024,fragment,M1.CFL,24f72d3c02085343454e455c49434f4e54a0510f,4d312e43464c00696969f36a4042dc3e00006c000344c55c0044d22d
99201,partial_path,M\WH(,44be0500006c0003286a5d00a06d383c01ac4801,4d5c574828e40705bff82c3e0e2900006c0003c8655e009c9d38fc00
99230,partial_path,FRANCE1\MASTERLOGO',f82c3e0e2900006c0003c8655e009c9d38fc000f,4652414e4345315c4d41535445524c4f474f27a8050669d93f7341d7
99274,partial_path,M2\TOP(,3f7341d70c00006c0003f44a5d0024723eec0603,4d325c544f5028040107696986c91648bf0100006c0001fce65f0060
99311,partial_path,VEHICLESELECT\GRADIENTBOXES),0100006c0001fce65f006000309c162a0c0a0009,56454849434c4553454c4543545c4752414449454e54424f58455329
99365,partial_path,M1\TEM*p,406e3200006c0003a4925e00a469389c0dbc7603,4d315c54454d2a700205df630f48133a00006c0003dcd15f00c47a31
99522,partial_path,_M\DRUM(H,0f00006c000384f75f00848b330c019cc8bc4104,5f4d5c4452554d28480906693cd6373e550f00006c0003bc235f00bc
99754,full_path,FMV\BAGOO3.PSS,dd30040039006c0004004e600010eb5dace80005,464d565c4241474f4f332e50535300d1ecd147db0d00006c0003bc60
99860,partial_path,S\MRALLYE,47070500006c0003649a6000b832311c05700706,535c4d52414c4c5945fc0028100105f9ce4947910a00006f0010665e
99983,full_path,\TERRANO\CAR.PSM,0a9248e49a01006c00621bc87e317c04f8a40009,5c54455252414e4f5c4341522e50534d0069698be0e0409c1f00006c
100027,partial_path,_M1\NOIS),1f00006c0003c4595d00546031fc00cc239c1905,5f4d315c4e4f495329902601866ec542fc660360f25d00946238dc0c
100206,partial_path,1\CHECKS'D,462200006f001c4060793b002f3c1ccc33dc2105,315c434845434b53274404057f6c7245a33d00006c000310595f0080
100342,partial_path,S1\I_WOODFENCE_0(,2a026977d7af41fc4e03c0075d0044fa3edc090d,53315c495f574f4f4446454e43455f3028cc0705eeac234894070000
100387,partial_path,GO\GO_00,0700006c000338e45e00e486319d044d22cc3305,474f5c474f5f3030b8ee055b2b19482e2100006c000304d95e000c98
100419,partial_path,HUD\HUD_0%,2b19482e2100006c000304d95e000c9831dc0006,4855445c4855445f302510285cc3054a2d2a41401800006e0074304d
100491,partial_path,W2\CRATE(,340243e23d00006c000374506000f4383e4c0105,57325c43524154452888130593d23e47750400006e00189e5dff9338
100590,partial_path,"2\WHITE""p9(x",0a00006c0003cc0b5e00387c31ac05cc59dc8c04,325c574849544522703928781e05a4f8f845593b00006c0003f4db5c
100627,partial_path,3\BED TO WAL(h!,45593b00006c0003f4db5c00b429385c02ac1c09,335c42454420544f2057414c28682102a35ac1426e4cdd6c00039864
100665,partial_path,"S4\WH+t""",c1426e4cdd6c00039864600040e038fc16bc1102,53345c57482b7422010837f646ec5803605e5d00748dccf32c9c208c
100697,partial_path,_S2\NEU #,46ec5803605e5d00748dccf32c9c208c24ac1105,5f53325c4e45552023e0216c12787528200b5cca0586c9d247a20f00
100955,partial_path,S1\GATE0(0,aaa0469f3400006c000338515e00483d3f2c0105,53315c474154453028300f5c240568596f45d23e00006c0003c8305e
100990,partial_path,1\LOOPCONECT+H,596f45d23e00006c0003c8305e00d01e3e1c0109,315c4c4f4f50434f4e4543542b48020669d535b845c22700006c0003
101030,partial_path,2\FUJITSU',45c22700006c000328055e0010f238cc05bc1b06,325c46554a49545355279804030c2a3c42c2364c084c0002b00f6000
101385,partial_path,1\SOLIDTREE_TRUNK(@,f800006c0003e8875e00380531fc00dc188c9f0e,315c534f4c4944545245455f5452554e4b2840030590898543331700
101463,partial_path,2\BALCONY',40665c796c0002a00860002c323c34cc098c4506,325c42414c434f4e59270801066924e6d447670b00006c0003e0a35f
101569,partial_path,2\CASTLE0(,3700006c000374d25f00744331fc00dc1abc4606,325c434153544c453028100b5c9d05b19117489c1700006c000378ce
102260,partial_path,M\TENT3(0,1f2e00006c0003303c5d00d063310c012c6c0f04,4d5c54454e543328300c0525a4db3db40300006c0003549d5f0030d2
102430,partial_path,1\I_CHURCH+,3800006c0003a43f5d005886312c02dc2b9c7207,315c495f4348555243482b103001eac97041227c4f6d007c5da0a03e
102571,full_path,\TNG\DATAPSM\COURSE\SPAIN1\ROCKYPASSSW4-TGA.GXI,00009b1000000032e8d15c00104d5d0001000000,5c544e475c4441544150534d5c434f555253455c535041494e315c52
102643,partial_path,_M\BLOCK COPY',e13d00006c0006e8315f0040d05e00033a1c010a,5f4d5c424c4f434b20434f50592718010669b571f741aa3600006c00
102682,partial_path,ITALY_S2\TENT2(,71f741aa3600006c000394da5c00e4ef381c010b,4954414c595f53325c54454e5432280c0105bc0ac33d3b0000006c00
102749,partial_path,FONTS\ARIAL~,6c48d447500800006c0002c8c05d006432bc0008,464f4e54535c415249414c7e0e4943ac01045f33305f303039840905
102799,partial_path,SCENE\FROND,a648042800006c0004605f5d00b8e65d2cdc0107,5343454e455c46524f4e441600144453435245454e535c5053325c43
102813,full_path,DSCREENS\PS2\CUPSELECT.XML,e65d2cdc01075343454e455c46524f4e44160014,4453435245454e535c5053325c43555053454c4543542e584d4c0069
102872,partial_path,_FLIP\BRICK(4,0003586c5f00a0e7385c06025455524b45602108,5f464c49505c425249434b283404076969f3aa2248350300006c0003
102913,full_path,MISC\COPTER\HELI_MAINROTOR.PSM,350300006c00034c565f002c9f2d5c026c3c0015,4d4953435c434f505445525c48454c495f4d41494e524f544f522e50
103154,partial_path,VEHICLES\WILDCAT\CA,9f529948eb8e01006c004b2400f44031cc060001,56454849434c45535c57494c444341545c4341b435076969b8e06a40
103202,partial_path,3\I2A_SHRUB*,bd3f00006c0003ec426000601b386d04497c6808,335c4932415f53485255422a1c02059d5be33d910900006c000308cd
103314,partial_path,\NEW\TITLE,48253900006c0003a48c5d008c7c311c01e46c07,5c4e45575c5449544c45ac6d7c019801015f303730983606693e75f5
103358,partial_path,EST\BACKDROP_035,693e75f547352900006e00c0875d96303f3c010d,4553545c4241434b44524f505f303335800905fec8e23dbe0700006c
103537,partial_path,W\FEH,a0ccd744054000006f007837606957003c1c1801,575c464548090147415445281801066963d1ff41b22b00006c0003fc
103610,partial_path,1\TRACK_RIV) ,3d00006c000378d95f007c44311c0dcc1aac8408,315c545241434b5f524956292001051770f447522400006c00034003
103839,full_path,FMV\BFGOOD2.PSSl,2c0c051e4e5e3101fc3b006f00602660283c0a0c,464d565c4246474f4f44322e5053536cee05fcd09147a33e00006c00
103880,partial_path,_W\PLA*,47a33e00006c000344c55d00dcd738cc01ac4503,5f575c504c412af02105e00479423a1800006c0003f4d85d00000438
103996,partial_path,OOLDAND\COMPLETE#,946702006c0003cc955e0028a3316c02284c190d,4f4f4c44414e445c434f4d504c455445231c2005b585b5453a0a0000
104034,partial_path,"2\ALUMINIUM),",2005b585b5453a0a00006c007229e8ed3e3c0d08,325c414c554d494e49554d292c02054d9fd047721500006c0003d431
104112,partial_path,3\CTYR*,0400006c0003483b6000ac70310c01cc4dbc3503,335c435459522a9c1105bcb647477b1c00006c00034c425e00cccb31
104414,partial_path,2\BIGBARN',3300006c00051cac5c0054ae5c0036bc1aac4806,325c4249474241524e27180105de4b2a419c1f00006c0003d0e25c00
104731,partial_path,BUTTONS\SLIDER,1b08d8478958096c00039ce85f00001c3e3c010b,425554544f4e535c534c49444552b401072e505342006954ac9d406c
104840,partial_path,S1\PINUS(,ecbb00006c000358145f00305a315c032b2c0205,53315c50494e55532814010189484d447c7e6c00045ce05d00eccf5e
105014,partial_path,1\PERSPEX',1d00006c000340835e00c89a31dc00cc10bc7c06,315c50455253504558271c040537447b488a1e00006c00035cd45c00
105662,partial_path,S1\NEU \,50a546213c5807033c0000989b5e3bac08cc1b04,53315c4e4555205cb24c9b2a203b05cbda983f112e00006c00031c84
105702,partial_path,"W\MARINA_,DD",2e00006c00031c846000089a334c029c24cc2d06,575c4d4152494e415f2c44440469699f091e48f94cbc6c0003c0e05f
105745,partial_path,T\SMd},0003c0e05f00588d312c0123be53415422ec4101,545c534d647d025f3030322e84900769691305ec3d2f0f00006c0003
105856,partial_path,W\CHECK(,2200006c000368555d00fc82333c029c23cc2d04,575c434845434b28e00b0388c4a246273e4cd8033e000064725f2006
106066,partial_path,1\CASTLE-ST*(,ef3a00006c0001009d5c00225c4f368c0e9cb108,315c434153544c452d53542a280101acb9eb47ec110354595f00d4ad
106407,partial_path,GO\GO_01,2348cb4cf86c0003381b5d005887311c019c1905,474f5c474f5f3031a0f60545ad963fc13900006c00228c736c21361c
106439,partial_path,_W\F_RETAIN-D,ad963fc13900006c00228c736c21361c0ca44d08,5f575c465f52455441494e2d44170598c7ee47ca2d00006e00fc6b20
106471,partial_path,ANGUAGE\FLAGSHEET',44170598c7ee47ca2d00006e00fc6b2004cc080e,414e47554147455c464c4147534845455427e0084cb2052f33093fa8
106793,partial_path,ITALY1\PINUS,00006c000398c55c0070af2d1c0222fc33cc0909,4954414c59315c50494e55531100009b1000003210000000022d5447
106818,fragment,-TGA.GXI,315c50494e55531100009b100000321000000002,2d5447412e4758490069696945928143390a00006c000600000000f4
106854,partial_path,\TNG\DATAPSM\COURSE\SPAIN2\ALUMINIUM-TGA,390a00006c000600000000f4595f00035c000016,5c544e475c4441544150534d5c434f555253455c535041494e325c41
106919,partial_path,MMONTEXTURES\CHEVWHEELARCH)0,c83d600200006c000304b05e003895331c010008,4d4d4f4e54455854555245535c43484556574845454c415243482930
107009,partial_path,MISC\CLOTHBALLGXM\NOSHELLAC2,2148f74800006c000374f95c009cde311c01000a,4d4953435c434c4f544842414c4c47584d5c4e4f5348454c4c414332
107064,partial_path,_M\ROCK FACE)<,323f00006c00033c195f0064a8311c012a8c0409,5f4d5c524f434b2046414345293c02054653b341242e00006c000378
107103,partial_path,ITALY_S1\TENT3(,41242e00006c000378de5f00dc0d338c048c2d0b,4954414c595f53315c54454e543328100105e0c37b4048e01c006c00
107216,partial_path,ND\NEW\TITLESCREEN|,2c00006c000370b35c00584d312e034652743d0f,4e445c4e45575c5449544c4553435245454e7c019801015f303435b0
107271,partial_path,_S3\BALCONY(T,3e00006c0003d4cf5f007078313c01cc2c801a08,5f53335c42414c434f4e5928540207696987262948160800006c0003
107384,full_path,GO\GO.PSB,ee6b2348480a00006c006e6af0fb318c059c4e0f,474f5c474f2e505342007d151048073600006c000308555e00400f31
107475,partial_path, \1L,5328200305636aac44067e27006c000354ec5f00,205c314c02cc328f835f5332b3845f5332dc4d05d531d3471f0a0000
107517,partial_path,FONTS\ARIALn;IC,d3471f0a00006c0004c88b5d0030d45d30bc0908,464f4e54535c415249414c6e3b4943ac01035f32345f3030b470050d
107596,partial_path,SCENE\RACETEST,d3024973a400006c0003ec955c0064e92d2c020b,5343454e455c5241434554455354a067441909584d4c00550ac53d5f
107680,partial_path,HUD\HUD_000,d61848972600006c00034c585e00ac8f312c0308,4855445c4855445f303030a43a0769693ee7523f3f2400006c0003e8
107799,partial_path,2\MRTRUCK SIDEDOORB(G,361800006c00020c8a5d00c0345c042a4c130001,325c4d52545255434b2053494445444f4f524228470130b4a9276d02
107910,partial_path,2\YAUGH*,a5c443cb1600006d00bc4e67cc80389c059c5e04,325c59415547482a0c100579be2d3e16f200006c000324615f00c441
107946,partial_path,1\PINET\y(4,f200006c000324615f00c44133bc089c22ac3504,315c50494e45545c7928340407696910bef946b73c00006c000344d1
107984,partial_path,2\SANDTRP,46b73c00006c000344d15f006c04381c01ec3505,325c53414e44545250b627280105354df541540600006c0003dcca5f
108154,partial_path,_FLIP\BRICKHOUS*L,aa3800006c00031ca65f00dc52388c07275c050c,5f464c49505c425249434b484f55532a4c0f05952a9f466f0400006c
108195,partial_path,1\CTYR(,9f466f0400006c0003bc0b5d005c9220013c0103,315c4354595228140105af3fa748bf0800006c000378d05e00d8602d
108233,partial_path,S\PS2\MEMORYCARDBOOT.d,6c000378d05e00d8602d7c04bc93f4c0ace90003,535c5053325c4d454d4f525943415244424f4f542e6496076969be6d
108320,partial_path,M\WIRE),004c115c35034089600070a331ec00cc8ddc2303,4d5c5749524529fc1805bb6dc53dbc0700006c000394006000ac7f2d
108488,partial_path,3\MUD TRAN ),45fc3b00006c00038c925d0018a1381c01bc2c08,335c4d5544205452414e2029dc14054cbbbe45293f00006c0003c4f5
108524,partial_path,2\QUAD ,bbbe45293f00006c0003c4f55d004c563e1c0104,325c51554144209c2328740405a4b8fd470b2d00006c000320a15c00
108732,partial_path,"M1\WHITE""p6(",d6bce540a75c4a6f001cf25d684b379c03ac5d05,4d315c574849544522703628041a056cef353e2a3600006c0003f05f
108770,partial_path,"2\CASTLE,",3e2a3600006c0003f05f5d00b8f038bc04bccf05,325c434153544c452cac20057f48c63d060100006c00037c885e000c
108900,partial_path,"W\NEU ""P7)",d73d00006c00042c5f6000901c5f378c05cc4903,575c4e45552022503729b4310556b67645a83f00006f001c27603bac
109092,partial_path,S3\HA)t,11fb41f23900006c0003c0185e0050973e2c0202,53335c4841297406076969f5ac4743402200006c0003a0e35e00d0fa
109795,partial_path,1\F_s~FIL),2a3e435c246c0003e8b25e0034bd381c01bce301,315c465f737e46494c29a4420558e10343a73a00006c0003e04a6000
110352,partial_path,S2\I_LARGEVU,3900006c000320695e00f41531ac04cc12ac1b08,53325c495f4c415247455655954128780d066972b1f945a33e00006c
110455,partial_path,ATTRACT\SMt}(4I,48b25c966c00035c575f0078e0311c0123fc2a07,415454524143545c534d747d283449046969e71ef3476d4c2d6c0003
110611,partial_path,W2\STP*0U,3d1f00006c00034c745f00e06431ec002bbc0703,57325c5354502a305501115e3041221c5e6e00441dbc8436bc5bad46
110810,full_path,"FMV\CHALL06.PSS""",9633040061006c0005c09b60001cc25e009c2c0c,464d565c4348414c4c30362e505353229c5a05b1ef4c46f73b00006c
110925,partial_path,1\BAGO*,3fea2500006c00226e5a1c3a319c0bcc318c1e03,315c4241474f2ac84c0669d0b77e42fd3d00006c000920dd5c003c97
110971,full_path,&\TNG\DATAPSM\COURSE\ITALY_S4\I2A_DIRT-TGA.GXI,3c975e0003000000110000321000004010000000,265c544e475c4441544150534d5c434f555253455c4954414c595f53
111052,partial_path,TURKEY1\MRTRUCK SIDEDOOR)8,0d5e0000285e00030000005c544e472e1c010006,5455524b4559315c4d52545255434b2053494445444f4f5229380106
111102,partial_path,_S1\CONCRETE($,ba9e46153200006c00030cb25c00508a3e3c0109,5f53315c434f4e435245544528240105df192640132e00006c00037c
111141,partial_path,1\TENT3(,40132e00006c00037cfc5d00dced381c019c1b04,315c54454e54332804010769698c81b241f82800006c0004c8666000
111209,partial_path,FRANCE1\TFRON),cf333e192600006c0003b0e45e0054a3380c010a,4652414e4345315c5446524f4e29900505e6e4e13f392900006c0003
111249,partial_path,_W_FLIP\MARINA_-L,3f392900006c0003a8775f0048c3382c03ac080c,5f575f464c49505c4d4152494e415f2d4c020596411b481b1b00006c
111289,partial_path,HUD\NEWHUD_005,411b481b1b00006c00037c9c6000e4c4314c020b,4855445c4e45574855445f303035943d0560e00848c53a00006c0004
111334,partial_path,\TITLESCREEN\BG_,6c0004a8665d00ac4d5d303c048e17454e90070d,5c5449544c4553435245454e5c42475f9801015f30373298090369c2
111381,full_path,VEHICLESELECT\GRADIENTBOXES.PSB,c2c81648c44c456d0000c0002fec082b3c010018,56454849434c4553454c4543545c4752414449454e54424f5845532e
111439,full_path,\FMV\TROPHY.PSS,040022006c00068888600004b65f00014c0c0006,5c464d565c54524f5048592e50535300009fcf47bf0000006c00034c
111480,partial_path,_W\WIRES(p,0000006c00034c065d007096310c04dc5fbc5605,5f575c574952455328700705edf10043343600006c000338cc5c006c
111623,partial_path,BUTTONS\PS2,7d0100006c000380385d0008e0316c022b7c0608,425554544f4e535c505332c801015f303036b43d046969f42f644095
111670,partial_path,2\VHUT+,954c1d6c00031c706000e4e1313c01cc2e9c2503,325c564855542b8810051489d53db8b000006c0003bc225d0078d533
111705,partial_path,EXTURES\LAYER1(,b000006c0003bc225d0078d533de064d4d44680b,455854555245535c4c415945523128a00405817db945203e00006c00
111749,partial_path,2\LIGHT BROWN GRAVEL(<,00006c0003e4345f0030e9330c018c9fac3f0002,325c4c494748542042524f574e2047524156454c283c0105042f9f46
111828,partial_path,M\CHECK(p,7a3e482200006c0002a0ea5f0030393c01dc7d04,4d5c434845434b28700a053654ef47921100006c000384bf5f00581f
111863,partial_path,LOGO\BOOTc,921100006c000384bf5f00581f314c022bec0606,4c4f474f5c424f4f5463015f3030b4400518647a3e743f00006c0003
111970,partial_path,2\SINGTREE0),18753e0a9100006c0003f4e95d0010ca3e3c0208,325c53494e47545245453029dc0d051f028243e73e00006c006ec3d4
112003,partial_path,SPAIN2\BASE_SAND*,0d051f028243e73e00006c006ec3d4f2382c0a0d,535041494e325c424153455f53414e442ac01a05467b044870390000
112141,partial_path,2\GOODRICH(d,69694fad6f3efa2d00006f0048635d2002cc0607,325c474f4f445249434828640c07696979307f422d3f00006c0003e4
112296,partial_path,CUPS\SM_MEDAL,3a8401006c00032c5060000c30317c032bfc070a,435550535c534d5f4d4544414c905a0323b8224008405c0f4c000320
112337,partial_path,1\I_WOODFENCE_02A(,405c0f4c0003206b5e00fc5031fc01cc3e8c1a0e,315c495f574f4f4446454e43455f30324128c40502d446343e395c23
112595,partial_path,_M\GATE)$,3ec93f00006c0003e49e5d0030f7385c0bbc3604,5f4d5c4741544529240b02a6be1c48055c106c0003d4655f009c4431
112664,partial_path,2\FIELD(,e347383ef95c466c0003f8a35c000c843efc0104,325c4649454c4428c8190669c4bc41474f3a00006c00037c1f5e00f4
112952,partial_path,S\MRALLYE,d20500006c0003c03c60008cfa317c0222402a06,535c4d52414c4c5945fc005c432418320669f7a63b427e0700006c00
113094,partial_path,3\RENAUL),099b40972100006c0003a8d85c0034c13d6c0205,335c52454e41554c2984090135af2b3efc370448dd5e0090695d37fc
