index,off,off_hex,rid_07_rel,rid_08_rel,rid_09_rel,rid_0A_rel,rid_0B_rel
515,15233186,0xE870A2,-1,-1,-1,96,-1
516,15317330,0xE9B952,-1,-1,-1,96,-1
517,15330655,0xE9ED5F,-1,-1,-1,96,-1
518,15343414,0xEA1F36,-1,-1,-1,96,-1
519,15381405,0xEAB39D,-1,-1,-1,96,-1
520,15389401,0xEAD2D9,-1,-1,-1,96,-1
521,15397610,0xEAF2EA,-1,-1,-1,96,-1
522,15473175,0xEC1A17,-1,-1,-1,96,-1
523,15479816,0xEC3408,-1,-1,-1,96,-1
524,15490964,0xEC5F94,-1,-1,-1,96,-1
525,15497308,0xEC785C,-1,-1,-1,96,-1
526,15529199,0xECF4EF,-1,-1,-1,96,418
527,15539885,0xED1EAD,-1,-1,-1,96,-1
528,15546530,0xED38A2,-1,-1,-1,96,452
529,15575811,0xEDAB03,-1,-1,-1,96,-1
530,15587303,0xEDD7E7,-1,-1,-1,96,-1
531,15599106,0xEE0602,-1,-1,-1,96,-1
532,15636098,0xEE9682,-1,-1,-1,96,-1
533,15654268,0xEEDD7C,-1,-1,-1,96,-1
534,15661079,0xEEF817,-1,-1,-1,96,581
535,15678426,0xEF3BDA,-1,-1,-1,96,-1
536,15688595,0xEF6393,-1,-1,-1,96,-1
537,15694238,0xEF799E,-1,-1,-1,96,-1
538,15720453,0xEFE005,-1,-1,-1,96,-1
539,15727339,0xEFFAEB,-1,-1,-1,96,-1
540,15762942,0xF085FE,-1,-1,-1,96,-1
541,15784852,0xF0DB94,-1,-1,-1,96,-1
542,15879912,0xF24EE8,-1,-1,-1,96,-1
543,15892552,0xF28048,-1,-1,-1,96,-1
544,15899669,0xF29C15,-1,-1,-1,96,578
545,15936161,0xF32AA1,-1,-1,-1,96,-1
546,15951493,0xF36685,-1,-1,-1,96,549
547,15957936,0xF37FB0,-1,-1,-1,96,-1
548,15996709,0xF41725,-1,-1,-1,96,-1
549,16022036,0xF47A14,-1,-1,-1,96,-1
550,16044635,0xF4D25B,-1,-1,-1,96,-1
551,16063319,0xF51B57,-1,-1,-1,96,-1
552,16107161,0xF5C699,-1,-1,-1,96,-1
553,16122726,0xF60366,-1,-1,-1,96,527
554,16141852,0xF64E1C,-1,-1,-1,96,542
555,16156308,0xF68694,-1,-1,-1,96,549
556,16169131,0xF6B8AB,-1,-1,-1,96,-1
557,16205268,0xF745D4,-1,-1,-1,96,-1
558,16224717,0xF791CD,-1,-1,-1,96,-1
559,16257971,0xF813B3,-1,-1,-1,96,-1
560,16271983,0xF84A6F,-1,-1,-1,96,-1
561,16316785,0xF8F971,-1,-1,-1,96,-1
562,16354213,0xF98BA5,-1,-1,-1,96,-1
563,16367911,0xF9C127,-1,-1,-1,96,-1
564,16389880,0xFA16F8,-1,-1,-1,96,-1
565,16422702,0xFA972E,-1,-1,-1,96,-1
566,16435006,0xFAC73E,-1,-1,-1,96,-1
567,16449028,0xFAFE04,-1,-1,-1,96,-1
568,16454197,0xFB1235,-1,-1,-1,96,547
569,16497186,0xFBBA22,-1,-1,-1,96,-1
570,16503316,0xFBD214,-1,-1,-1,96,-1
571,16520498,0xFC1532,-1,-1,-1,96,-1
572,16546377,0xFC7A49,-1,-1,-1,96,-1
573,16609764,0xFD71E4,-1,-1,-1,96,-1
574,16625614,0xFDAFCE,-1,-1,-1,96,-1
575,16656558,0xFE28AE,-1,-1,-1,96,-1
576,16718140,0xFF193C,-1,-1,-1,96,-1
577,16755619,0xFFABA3,-1,-1,-1,96,-1
578,16786941,0x10025FD,-1,-1,-1,96,-1
579,16796710,0x1004C26,-1,-1,-1,96,-1
580,16839288,0x100F278,-1,-1,-1,96,-1
581,16848540,0x101169C,-1,-1,-1,96,-1
582,16865564,0x101591C,-1,-1,-1,96,-1
583,16881772,0x101986C,-1,-1,-1,96,538
584,16907565,0x101FD2D,-1,-1,-1,96,-1
585,16928717,0x1024FCD,-1,-1,-1,96,-1
586,16983697,0x1032691,-1,-1,-1,96,-1
587,17013956,0x1039CC4,-1,-1,-1,96,-1
588,17077602,0x1049562,-1,-1,-1,96,-1
589,17096917,0x104E0D5,-1,-1,-1,96,-1
590,17113714,0x1052272,-1,-1,-1,96,-1
591,17131828,0x1056934,-1,-1,-1,96,-1
592,17228818,0x106E412,-1,-1,-1,96,-1
593,17248444,0x10730BC,-1,-1,-1,96,-1
594,17254805,0x1074995,-1,-1,-1,96,-1
595,17265592,0x10773B8,-1,-1,-1,96,-1
596,17305083,0x1080DFB,-1,-1,-1,96,-1
597,17393996,0x109694C,-1,-1,-1,96,-1
598,17410109,0x109A83D,-1,-1,-1,96,404
599,17431706,0x109FC9A,-1,-1,-1,96,-1
600,17525066,0x10B694A,-1,-1,-1,96,-1
601,17546833,0x10BBE51,-1,-1,-1,96,-1
602,17573421,0x10C262D,-1,-1,-1,96,-1
603,17579680,0x10C3EA0,-1,-1,-1,96,-1
604,17594952,0x10C7A48,-1,-1,-1,96,-1
605,17613818,0x10CC3FA,-1,-1,-1,96,-1
606,17636187,0x10D1B5B,-1,-1,-1,96,-1
607,17697867,0x10E0C4B,-1,-1,-1,96,-1
608,17718215,0x10E5BC7,-1,-1,-1,96,-1
609,17809401,0x10FBFF9,-1,-1,-1,96,-1
610,17826483,0x11002B3,-1,-1,-1,96,-1
611,17848583,0x1105907,-1,-1,-1,96,-1
612,18054320,0x1137CB0,-1,-1,-1,96,-1
613,18163397,0x11526C5,-1,-1,-1,96,-1
614,18220577,0x1160621,-1,-1,-1,96,-1
615,18270712,0x116C9F8,-1,-1,-1,96,-1
616,18320185,0x1178B39,-1,-1,-1,96,-1
617,18335656,0x117C7A8,-1,-1,-1,96,-1
618,18360649,0x1182949,-1,-1,-1,96,-1
619,18379570,0x1187332,-1,-1,-1,96,-1
620,18426187,0x119294B,-1,-1,-1,96,-1
621,18434214,0x11948A6,-1,-1,-1,96,-1
622,18461958,0x119B506,-1,-1,-1,96,-1
623,18469537,0x119D2A1,-1,-1,-1,96,-1
624,18478020,0x119F3C4,-1,-1,-1,96,-1
625,18485021,0x11A0F1D,-1,-1,-1,96,-1
626,18528804,0x11ABA24,-1,-1,-1,96,-1
627,18534572,0x11AD0AC,-1,-1,-1,96,-1
628,18566025,0x11B4B89,-1,-1,-1,96,544
629,18601361,0x11BD591,-1,-1,-1,96,-1
630,18618142,0x11C171E,-1,-1,-1,96,-1
631,18667543,0x11CD817,-1,-1,-1,96,-1
632,18734379,0x11DDD2B,-1,-1,-1,96,-1
633,18748114,0x11E12D2,-1,-1,-1,96,456
634,18808216,0x11EFD98,-1,-1,-1,96,-1
635,18843369,0x11F86E9,-1,-1,-1,96,-1
636,18898350,0x1205DAE,-1,-1,-1,96,-1
637,18914085,0x1209B25,-1,-1,-1,96,-1
638,18924789,0x120C4F5,-1,-1,-1,96,437
639,18930597,0x120DBA5,-1,-1,-1,96,-1
640,18996817,0x121DE51,-1,-1,-1,96,-1
641,19006223,0x122030F,-1,-1,-1,96,-1
642,19029382,0x1225D86,-1,-1,-1,96,336
643,19048080,0x122A690,-1,-1,-1,96,-1
644,19062029,0x122DD0D,-1,-1,-1,96,587
645,19081750,0x1232A16,-1,-1,-1,96,-1
646,19139204,0x1240A84,-1,-1,-1,96,-1
647,19230553,0x1256F59,-1,-1,-1,96,-1
648,19244543,0x125A5FF,-1,-1,-1,96,-1
649,19261064,0x125E688,-1,-1,-1,96,-1
650,19277356,0x126262C,-1,-1,-1,96,464
651,19292851,0x12662B3,-1,-1,-1,96,485
652,19303232,0x1268B40,-1,-1,-1,96,-1
653,19320874,0x126D02A,-1,-1,-1,96,-1
654,19325956,0x126E404,-1,-1,-1,96,-1
655,19364648,0x1277B28,-1,-1,-1,96,-1
656,19409620,0x1282AD4,-1,-1,-1,96,-1
657,19428366,0x128740E,-1,-1,-1,96,-1
658,19440702,0x128A43E,-1,-1,-1,96,-1
659,19474500,0x1292844,-1,-1,-1,96,411
660,19518236,0x129D31C,-1,-1,-1,96,-1
661,19540694,0x12A2AD6,-1,-1,-1,96,334
662,19550762,0x12A522A,-1,-1,-1,96,-1
663,19559905,0x12A75E1,-1,-1,-1,96,-1
664,19590135,0x12AEBF7,-1,-1,-1,96,464
665,19633609,0x12B95C9,-1,-1,-1,96,-1
666,19686934,0x12C6616,-1,-1,-1,96,-1
667,19706342,0x12CB1E6,-1,-1,-1,96,-1
668,19721358,0x12CEC8E,-1,-1,-1,96,-1
669,19754482,0x12D6DF2,-1,-1,-1,96,-1
670,19803885,0x12E2EED,-1,-1,-1,96,-1
671,19831614,0x12E9B3E,-1,-1,-1,96,-1
672,19837070,0x12EB08E,-1,-1,-1,96,-1
673,19872511,0x12F3AFF,-1,-1,-1,96,-1
674,19884686,0x12F6A8E,-1,-1,-1,96,-1
675,20039479,0x131C737,-1,-1,-1,96,-1
676,20071675,0x13244FB,-1,-1,-1,96,-1
677,20097330,0x132A932,-1,-1,-1,96,-1
678,20150504,0x13378E8,-1,-1,-1,96,-1
679,20184472,0x133FD98,-1,-1,-1,96,-1
680,20195357,0x134281D,-1,-1,-1,96,-1
681,20229967,0x134AF4F,-1,-1,-1,96,-1
682,20256626,0x1351772,-1,-1,-1,96,-1
683,20263035,0x135307B,-1,-1,-1,96,-1
684,20274841,0x1355E99,-1,-1,-1,96,-1
685,20285498,0x135883A,-1,-1,-1,96,-1
686,20318810,0x1360A5A,-1,-1,-1,96,-1
687,20336743,0x1365067,-1,-1,-1,96,-1
688,20348661,0x1367EF5,-1,-1,-1,96,-1
689,20359687,0x136AA07,-1,-1,-1,96,-1
690,20431096,0x137C0F8,-1,-1,-1,96,-1
691,20447998,0x13802FE,-1,-1,-1,96,-1
692,20558531,0x139B2C3,-1,-1,-1,96,-1
693,20600113,0x13A5531,-1,-1,-1,96,-1
694,20618611,0x13A9D73,-1,-1,-1,96,-1
695,20641393,0x13AF671,-1,-1,-1,96,-1
696,20651075,0x13B1C43,-1,-1,-1,96,-1
697,20699737,0x13BDA59,-1,-1,-1,96,-1
698,20748435,0x13C9893,-1,-1,-1,96,-1
699,20789223,0x13D37E7,-1,-1,-1,96,-1
700,20813095,0x13D9527,-1,-1,-1,96,-1
701,20830913,0x13DDAC1,-1,-1,-1,96,463
702,20850729,0x13E2829,-1,-1,-1,96,-1
703,20859969,0x13E4C41,-1,-1,-1,96,-1
704,20916272,0x13F2830,-1,-1,-1,96,-1
705,20946422,0x13F9DF6,-1,-1,-1,96,418
706,20956681,0x13FC609,-1,-1,-1,96,-1
707,20973018,0x14005DA,-1,-1,-1,96,-1
708,20995852,0x1405F0C,-1,-1,-1,96,348
709,21011275,0x1409B4B,-1,-1,-1,96,-1
710,21029422,0x140E22E,-1,-1,-1,96,-1
711,21045434,0x14120BA,-1,-1,-1,96,-1
712,21062331,0x14162BB,-1,-1,-1,96,-1
713,21084546,0x141B982,-1,-1,-1,96,-1
714,21144207,0x142A28F,-1,-1,-1,96,-1
715,21190166,0x1435616,-1,-1,-1,96,-1
716,21228854,0x143ED36,-1,-1,-1,96,-1
717,21256438,0x14458F6,-1,-1,-1,96,-1
718,21296289,0x144F4A1,-1,-1,-1,96,-1
719,21309378,0x14527C2,-1,-1,-1,96,356
720,21329121,0x14574E1,-1,-1,-1,96,-1
721,21344003,0x145AF03,-1,-1,-1,96,-1
722,21380389,0x1463D25,-1,-1,-1,96,-1
723,21409114,0x146AD5A,-1,-1,-1,96,-1
724,21504213,0x14820D5,-1,-1,-1,96,-1
725,21522210,0x1486722,-1,-1,-1,96,-1
726,21538460,0x148A69C,-1,-1,-1,96,-1
727,21544920,0x148BFD8,-1,-1,-1,96,-1
728,21577883,0x149409B,-1,-1,-1,96,-1
729,21613050,0x149C9FA,-1,-1,-1,96,-1
730,21650409,0x14A5BE9,-1,-1,-1,96,-1
731,21783315,0x14C6313,-1,-1,-1,96,-1
732,21906554,0x14E447A,-1,-1,-1,96,-1
733,21912712,0x14E5C88,-1,-1,-1,96,-1
734,21931175,0x14EA4A7,-1,-1,-1,96,-1
735,21982828,0x14F6E6C,-1,-1,-1,96,-1
736,22067948,0x150BAEC,-1,-1,-1,96,-1
737,22074508,0x150D48C,-1,-1,-1,96,-1
738,22085675,0x151002B,-1,-1,-1,96,-1
739,22114618,0x151713A,-1,-1,-1,96,-1
740,22134099,0x151BD53,-1,-1,-1,96,-1
741,22173494,0x1525736,-1,-1,-1,96,-1
742,22190097,0x1529811,-1,-1,-1,96,-1
743,22210542,0x152E7EE,-1,-1,-1,96,-1
744,22217219,0x1530203,-1,-1,-1,96,-1
745,22235284,0x1534894,-1,-1,-1,96,524
746,22246668,0x153750C,-1,-1,-1,96,-1
747,22269880,0x153CFB8,-1,-1,-1,96,-1
748,22284683,0x154098B,-1,-1,-1,96,539
749,22320217,0x1549459,-1,-1,-1,96,-1
750,22326536,0x154AD08,-1,-1,-1,96,-1
751,22350771,0x1550BB3,-1,-1,-1,96,-1
752,22369644,0x155556C,-1,-1,-1,96,-1
753,22385707,0x155942B,-1,-1,-1,96,-1
754,22465843,0x156CD33,-1,-1,-1,96,-1
755,22495037,0x1573F3D,-1,-1,-1,96,-1
756,22498781,0x1574DDD,-1,-1,-1,96,529
757,22517483,0x15796EB,-1,-1,-1,96,-1
758,22550359,0x1581757,-1,-1,-1,96,-1
759,22598277,0x158D285,-1,-1,-1,96,-1
760,22618296,0x15920B8,-1,-1,-1,96,-1
761,22631323,0x159539B,-1,-1,-1,96,488
762,22664198,0x159D406,-1,-1,-1,96,-1
763,22696502,0x15A5236,-1,-1,-1,96,466
764,22722296,0x15AB6F8,-1,-1,-1,96,-1
765,22732243,0x15ADDD3,-1,-1,-1,96,-1
766,22784323,0x15BA943,-1,-1,-1,96,-1
767,22799853,0x15BE5ED,-1,-1,-1,96,-1
768,22840752,0x15C85B0,-1,-1,-1,96,-1
769,22855969,0x15CC121,-1,-1,-1,96,-1
770,22861420,0x15CD66C,-1,-1,-1,96,427
771,22927621,0x15DD905,-1,-1,-1,96,439
772,22957050,0x15E4BFA,-1,-1,-1,96,-1
773,22990456,0x15ECE78,-1,-1,-1,96,-1
774,23030487,0x15F6AD7,-1,-1,-1,96,-1
775,23044279,0x15FA0B7,-1,-1,-1,96,436
776,23061544,0x15FE428,-1,-1,-1,96,-1
777,23124466,0x160D9F2,-1,-1,-1,96,-1
778,23136604,0x161095C,-1,-1,-1,96,557
779,23166165,0x1617CD5,-1,-1,-1,96,-1
780,23209136,0x16224B0,-1,-1,-1,96,-1
781,23226521,0x1626899,-1,-1,-1,96,-1
782,23242378,0x162A68A,-1,-1,-1,96,-1
783,23269594,0x16310DA,-1,-1,-1,96,-1
784,23290890,0x163640A,-1,-1,-1,96,-1
785,23310464,0x163B080,-1,-1,-1,96,-1
786,23326564,0x163EF64,-1,-1,-1,96,-1
787,23342666,0x1642E4A,-1,-1,-1,96,-1
788,23404836,0x1652124,-1,-1,-1,96,-1
789,23446358,0x165C356,-1,-1,-1,96,-1
790,23456291,0x165EA23,-1,-1,-1,96,-1
791,23491241,0x16672A9,-1,-1,-1,96,-1
792,23505833,0x166ABA9,-1,-1,-1,96,-1
793,23523375,0x166F02F,-1,-1,-1,96,-1
794,23569708,0x167A52C,-1,-1,-1,96,-1
795,23629849,0x1689019,-1,-1,-1,96,-1
796,23653742,0x168ED6E,-1,-1,-1,96,333
797,23671082,0x169312A,-1,-1,-1,96,-1
798,23720273,0x169F151,-1,-1,-1,96,-1
799,23735405,0x16A2C6D,-1,-1,-1,96,-1
800,23785444,0x16AEFE4,-1,-1,-1,96,-1
801,23803598,0x16B36CE,-1,-1,-1,96,-1
802,23821921,0x16B7E61,-1,-1,-1,96,-1
803,23887780,0x16C7FA4,-1,-1,-1,96,-1
804,23905475,0x16CC4C3,-1,-1,-1,96,-1
805,23926874,0x16D185A,-1,-1,-1,96,-1
806,23949582,0x16D710E,-1,-1,-1,96,-1
807,24025755,0x16E9A9B,-1,-1,-1,96,-1
808,24100035,0x16FBCC3,-1,-1,-1,96,-1
809,24117064,0x16FFF48,-1,-1,-1,96,-1
810,24134794,0x170448A,-1,-1,-1,96,-1
811,24155376,0x17094F0,-1,-1,-1,96,-1
812,24173712,0x170DC90,-1,-1,-1,96,-1
813,24227634,0x171AF32,-1,-1,-1,96,-1
814,24243041,0x171EB61,-1,-1,-1,96,-1
815,24284405,0x1728CF5,-1,-1,-1,96,-1
816,24303573,0x172D7D5,-1,-1,-1,96,-1
817,24313591,0x172FEF7,-1,-1,-1,96,-1
818,24332055,0x1734717,-1,-1,-1,96,-1
819,24348857,0x17388B9,-1,-1,-1,96,-1
820,24381477,0x1740825,-1,-1,-1,96,-1
821,24397171,0x1744573,-1,-1,-1,96,-1
822,24425028,0x174B244,-1,-1,-1,96,-1
823,24435497,0x174DB29,-1,-1,-1,96,-1
824,24484632,0x1759B18,-1,-1,-1,96,-1
825,24521468,0x1762AFC,-1,-1,-1,96,-1
826,24545963,0x1768AAB,-1,-1,-1,96,-1
827,24554377,0x176AB89,-1,-1,-1,96,-1
828,24562102,0x176C9B6,-1,-1,-1,96,-1
829,24590960,0x1773A70,-1,-1,-1,96,-1
830,24604413,0x1776EFD,-1,-1,-1,96,-1
831,24642296,0x17802F8,-1,-1,-1,96,-1
832,24666255,0x178608F,-1,-1,-1,96,-1
833,24674887,0x1788247,-1,-1,-1,96,-1
834,24683007,0x178A1FF,-1,-1,-1,96,-1
835,24719289,0x1792FB9,-1,-1,-1,96,-1
836,24763677,0x179DD1D,-1,-1,-1,96,-1
837,24771663,0x179FC4F,-1,-1,-1,96,-1
838,24779631,0x17A1B6F,-1,-1,-1,96,-1
839,24786116,0x17A34C4,-1,-1,-1,96,-1
840,24799698,0x17A69D2,-1,-1,-1,96,-1
841,24825326,0x17ACDEE,-1,-1,-1,96,-1
842,24851266,0x17B3342,-1,-1,-1,96,-1
843,24860686,0x17B580E,-1,-1,-1,96,-1
844,24886968,0x17BBEB8,-1,-1,-1,96,-1
845,24894991,0x17BDE0F,-1,-1,-1,96,-1
846,24908988,0x17C14BC,-1,-1,-1,96,-1
847,24947977,0x17CAD09,-1,-1,-1,96,-1
848,24976997,0x17D1E65,-1,-1,-1,96,-1
849,24984329,0x17D3B09,-1,-1,-1,96,-1
850,25004280,0x17D88F8,-1,-1,-1,96,-1
851,25013268,0x17DAC14,-1,-1,-1,96,-1
852,25028190,0x17DE65E,-1,-1,-1,96,-1
853,25042314,0x17E1D8A,-1,-1,-1,96,-1
854,25059111,0x17E5F27,-1,-1,-1,96,-1
855,25075258,0x17E9E3A,-1,-1,-1,96,-1
856,25084005,0x17EC065,-1,-1,-1,96,-1
857,25106652,0x17F18DC,-1,-1,-1,96,-1
858,25116395,0x17F3EEB,-1,-1,-1,96,-1
859,25124773,0x17F5FA5,-1,-1,-1,96,-1
860,25134545,0x17F85D1,-1,-1,-1,96,-1
861,25143853,0x17FAA2D,-1,-1,-1,96,-1
862,25152354,0x17FCB62,-1,-1,-1,96,-1
863,25172196,0x18018E4,-1,-1,-1,96,-1
864,25190841,0x18061B9,-1,-1,-1,96,-1
865,25200169,0x1808629,-1,-1,-1,96,-1
866,25208014,0x180A4CE,-1,-1,-1,96,-1
867,25232009,0x1810289,-1,-1,-1,96,-1
868,25250107,0x181493B,-1,-1,-1,96,-1
869,25298332,0x182059C,-1,-1,-1,96,-1
870,25308652,0x1822DEC,-1,-1,-1,96,-1
871,25317745,0x1825171,-1,-1,-1,96,-1
872,25340588,0x182AAAC,-1,-1,-1,96,-1
873,25357562,0x182ECFA,-1,-1,-1,96,-1
874,25365979,0x1830DDB,-1,-1,-1,96,-1
875,25381673,0x1834B29,-1,-1,-1,96,-1
876,25390236,0x1836C9C,-1,-1,-1,96,-1
877,25398819,0x1838E23,-1,-1,-1,96,-1
878,25414985,0x183CD49,-1,-1,-1,96,-1
879,25423304,0x183EDC8,-1,-1,-1,96,-1
880,25430799,0x1840B0F,-1,-1,-1,96,-1
881,25444762,0x184419A,-1,-1,-1,96,-1
882,25461058,0x1848142,-1,-1,-1,96,-1
883,25477843,0x184C2D3,-1,-1,-1,96,-1
884,25494208,0x18502C0,-1,-1,-1,96,-1
885,25510034,0x1854092,-1,-1,-1,96,-1
886,25519185,0x1856451,-1,-1,-1,96,-1
887,25549217,0x185D9A1,-1,-1,-1,96,-1
888,25566837,0x1861E75,-1,-1,-1,96,-1
889,25576327,0x1864387,-1,-1,-1,96,-1
890,25613854,0x186D61E,-1,-1,-1,96,-1
891,25622473,0x186F7C9,-1,-1,-1,96,-1
892,25632665,0x1871F99,-1,-1,-1,96,-1
893,25642712,0x18746D8,-1,-1,-1,96,-1
894,25651175,0x18767E7,-1,-1,-1,96,-1
895,25665368,0x1879F58,-1,-1,-1,96,-1
896,25684457,0x187E9E9,-1,-1,-1,96,-1
897,25694556,0x188115C,-1,-1,-1,96,-1
898,25712363,0x18856EB,-1,-1,-1,96,-1
899,25722017,0x1887CA1,-1,-1,-1,96,-1
900,25766666,0x1892B0A,-1,-1,-1,96,-1
901,25791048,0x1898A48,-1,-1,-1,96,-1
902,25799366,0x189AAC6,-1,-1,-1,96,-1
903,25827445,0x18A1875,-1,-1,-1,96,-1
904,25837665,0x18A4061,-1,-1,-1,96,-1
905,25866869,0x18AB275,-1,-1,-1,96,-1
906,25876875,0x18AD98B,-1,-1,-1,96,-1
907,25919967,0x18B81DF,-1,-1,-1,96,-1
908,25929585,0x18BA771,-1,-1,-1,96,-1
909,25947992,0x18BEF58,-1,-1,-1,96,-1
910,25976270,0x18C5DCE,-1,-1,-1,96,-1
911,25995497,0x18CA8E9,-1,-1,-1,96,-1
912,26004185,0x18CCAD9,-1,-1,-1,96,-1
913,26018419,0x18D0273,-1,-1,-1,96,-1
914,26028420,0x18D2984,-1,-1,-1,96,-1
915,26064622,0x18DB6EE,-1,-1,-1,96,-1
916,26074118,0x18DDC06,-1,-1,-1,96,-1
917,26091874,0x18E2162,-1,-1,-1,96,-1
918,26110296,0x18E6958,-1,-1,-1,96,-1
919,26118473,0x18E8949,-1,-1,-1,96,-1
920,26190469,0x18FA285,-1,-1,-1,96,-1
921,26210474,0x18FF0AA,-1,-1,-1,96,-1
922,26259520,0x190B040,-1,-1,-1,96,-1
923,26317303,0x19191F7,-1,-1,-1,96,-1
924,26334734,0x191D60E,-1,-1,-1,96,-1
925,26345402,0x191FFBA,-1,-1,-1,96,-1
926,26399302,0x192D246,-1,-1,-1,96,-1
927,26419553,0x1932161,-1,-1,-1,96,-1
928,26507693,0x19479AD,-1,-1,-1,96,-1
929,26515996,0x1949A1C,-1,-1,-1,96,-1
930,26525458,0x194BF12,-1,-1,-1,96,-1
931,26555414,0x1953416,-1,-1,-1,96,-1
932,26564773,0x19558A5,-1,-1,-1,96,-1
933,26588247,0x195B457,-1,-1,-1,96,-1
934,26603744,0x195F0E0,-1,-1,-1,96,-1
935,26620212,0x1963134,-1,-1,-1,96,-1
936,26637042,0x19672F2,-1,-1,-1,96,-1
937,26666517,0x196E615,-1,-1,-1,96,-1
938,26673462,0x1970136,-1,-1,-1,96,-1
939,26682734,0x197256E,-1,-1,-1,96,-1
940,26692410,0x1974B3A,-1,-1,-1,96,-1
941,26711491,0x19795C3,-1,-1,-1,96,-1
942,26728613,0x197D8A5,-1,-1,-1,96,-1
943,26737885,0x197FCDD,-1,-1,-1,96,-1
944,26746594,0x1981EE2,-1,-1,-1,96,-1
945,26753980,0x1983BBC,-1,-1,-1,96,-1
946,26767878,0x1987206,-1,-1,-1,96,-1
947,26827012,0x1995904,-1,-1,-1,96,-1
948,26842616,0x19995F8,-1,-1,-1,96,-1
949,26871094,0x19A0536,-1,-1,-1,96,-1
950,26896049,0x19A66B1,-1,-1,-1,96,-1
951,26911284,0x19AA234,-1,-1,-1,96,-1
952,26920271,0x19AC54F,-1,-1,-1,96,-1
953,26946075,0x19B2A1B,-1,-1,-1,96,-1
954,26977337,0x19BA439,-1,-1,-1,96,-1
955,26987024,0x19BCA10,-1,-1,-1,96,-1
956,27005486,0x19C122E,-1,-1,-1,96,-1
957,27022973,0x19C567D,-1,-1,-1,96,-1
958,27041339,0x19C9E3B,-1,-1,-1,96,-1
959,27058758,0x19CE246,-1,-1,-1,96,-1
960,27067979,0x19D064B,-1,-1,-1,96,-1
961,27076422,0x19D2746,-1,-1,-1,96,-1
962,27099955,0x19D8333,-1,-1,-1,96,-1
963,27127581,0x19DEF1D,-1,-1,-1,96,-1
964,27154750,0x19E593E,-1,-1,-1,96,-1
965,27189420,0x19EE0AC,-1,-1,-1,96,-1
966,27202686,0x19F147E,-1,-1,-1,96,-1
967,27219667,0x19F56D3,-1,-1,-1,96,-1
968,27237350,0x19F9BE6,-1,-1,-1,96,-1
969,27244683,0x19FB88B,-1,-1,-1,96,-1
970,27253024,0x19FD920,-1,-1,-1,96,-1
971,27278221,0x1A03B8D,-1,-1,-1,96,-1
972,27315935,0x1A0CEDF,-1,-1,-1,96,-1
973,27331246,0x1A10AAE,-1,-1,-1,96,-1
974,27377322,0x1A1BEAA,-1,-1,-1,96,-1
975,27385524,0x1A1DEB4,-1,-1,-1,96,-1
976,27392485,0x1A1F9E5,-1,-1,-1,96,-1
977,27430939,0x1A2901B,-1,-1,-1,96,-1
978,27446918,0x1A2CE86,-1,-1,-1,96,-1
979,27455812,0x1A2F144,-1,-1,-1,96,-1
980,27464411,0x1A312DB,-1,-1,-1,96,-1
981,27481165,0x1A3544D,-1,-1,-1,96,-1
982,27490202,0x1A3779A,-1,-1,-1,96,-1
983,27511888,0x1A3CC50,-1,-1,-1,96,-1
984,27547995,0x1A4595B,-1,-1,-1,96,-1
985,27556441,0x1A47A59,-1,-1,-1,96,-1
986,27585484,0x1A4EBCC,-1,-1,-1,96,-1
987,27596112,0x1A51550,-1,-1,-1,96,-1
988,27629483,0x1A597AB,-1,-1,-1,96,-1
989,27658482,0x1A608F2,-1,-1,-1,96,-1
990,27667943,0x1A62DE7,-1,-1,-1,96,-1
991,27676357,0x1A64EC5,-1,-1,-1,96,-1
992,27696798,0x1A69E9E,-1,-1,-1,96,-1
993,27715405,0x1A6E74D,-1,-1,-1,96,-1
994,27725138,0x1A70D52,-1,-1,-1,96,-1
995,27774140,0x1A7CCBC,-1,-1,-1,96,-1
996,27790347,0x1A80C0B,-1,-1,-1,96,-1
997,27869749,0x1A94235,-1,-1,-1,96,-1
998,27879002,0x1A9665A,-1,-1,-1,96,-1
999,27932695,0x1AA3817,-1,-1,-1,96,-1
1000,27949774,0x1AA7ACE,-1,-1,-1,96,-1
1001,27973704,0x1AAD848,-1,-1,-1,96,-1
1002,27990857,0x1AB1B49,-1,-1,-1,96,-1
1003,28017338,0x1AB82BA,-1,-1,-1,96,-1
1004,28034984,0x1ABC7A8,-1,-1,-1,96,-1
1005,28054310,0x1AC1326,-1,-1,-1,96,-1
1006,28062305,0x1AC3261,-1,-1,-1,96,-1
1007,28075985,0x1AC67D1,-1,-1,-1,96,-1
1008,28094267,0x1ACAF3B,-1,-1,-1,96,-1
1009,28103815,0x1ACD487,-1,-1,-1,96,-1
1010,28113099,0x1ACF8CB,-1,-1,-1,96,-1
1011,28121065,0x1AD17E9,-1,-1,-1,96,-1
1012,28130479,0x1AD3CAF,-1,-1,-1,96,-1
1013,28139743,0x1AD60DF,-1,-1,-1,96,-1
1014,28147872,0x1AD80A0,-1,-1,-1,96,-1
1015,28158020,0x1ADA844,-1,-1,-1,96,-1
1016,28176500,0x1ADF074,-1,-1,-1,96,-1
1017,28190918,0x1AE28C6,-1,-1,-1,96,-1
1018,28240588,0x1AEEACC,-1,-1,-1,96,-1
1019,28251359,0x1AF14DF,-1,-1,-1,96,-1
1020,28281790,0x1AF8BBE,-1,-1,-1,96,-1
1021,28300767,0x1AFD5DF,-1,-1,-1,96,-1
